PU;NAME;WGMS_ID;SURVEY_DATE;REFERENCE_DATE;AREA;ANN_BAL;ANN_BAL_UNC;INVESTIGATOR;SPONS_AGENCY;REFERENCE;REMARKS
FR;SAINT SORLIN;356;19961003;19951020;3;-510;;Reynaud L. (CNRS), Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;ELA calculated along a longitudinal transect by Chr. Vinvent.
FR;SAINT SORLIN;356;19970925;19961003;3;-160;;Reynaud L. (CNRS), Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;ELA calculated along a longitudinal transect by Chr. Vinvent.
FR;SAINT SORLIN;356;19980923;19970925;3;-2220;;Reynaud L. (CNRS), Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;ELA calculated along a longitudinal transect by Chr. Vinvent.
FR;SAINT SORLIN;356;19990929;19980923;3;-1040;;Reynaud L. (CNRS), Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;ELA calculated along a longitudinal transect by Chr. Vinvent.
FR;SAINT SORLIN;356;20000922;19990929;3;-1240;;Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;ELA calculated along a longitudinal transect by Chr. Vinvent.
FR;SAINT SORLIN;356;20010906;20000922;;160;200;Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20020926;20010906;;-1690;200;Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20030924;20020926;;-2950;200;Vallon M. (CNRS), Vincent C. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20041005;20030924;;-2450;200;Vincent C. (CNRS), Vallon M. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20051011;20041005;;-2500;200;Vincent C. (CNRS), Vallon M. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20060928;20051011;;-1440;200;Vincent C. (CNRS), Vallon M. (CNRS), Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20071017;20060928;;-2250;200;Vincent C. (CNRS), Vallon M. (CNRS), Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20081014;20071017;;-1810;200;Vincent C. (CNRS), Vallon M. (CNRS), Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20091019;20081014;;-2650;200;Vincent C. (CNRS), Vallon M. (CNRS), Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20101001;20091019;;-1000;200;Vincent C. (LGGE), Vincent C. (CNRS), Six D. (LGGE), Vallon M. (CNRS), Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique, LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble;;
FR;SAINT SORLIN;356;20111014;20101001;;-3020;200;Vincent C. (LGGE), Six D. (LGGE);LGGE: Laboratoire de Glaciologie et Géophysique de l'Environnement, CNRS & Université Joseph Fourier Grenoble;;
FR;SAINT SORLIN;356;20121008;20111014;;-2130;200;Vincent C. (CNRS), Six D. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20131004;20121008;;-956;201;Vincent C. (CNRS), Six D. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SAINT SORLIN;356;20140927;20131004;;-1340;200;Christian Vincent and Delphine Six;CNRS, Institut National des Sciences de l'Univers;;
FR;SAINT SORLIN;356;20159999;20149999;;-2980;;;;;
FR;SARENNES;357;19499999;19489999;;-2990;;;;;
FR;SARENNES;357;19509999;19499999;;-1620;;;;;
FR;SARENNES;357;19519999;19509999;;200;;;;;
FR;SARENNES;357;19529999;19519999;;-1620;;;;;
FR;SARENNES;357;19539999;19529999;;-640;;;;;
FR;SARENNES;357;19549999;19539999;;-550;;;;;
FR;SARENNES;357;19559999;19549999;;660;;;;;
FR;SARENNES;357;19569999;19559999;;-600;;;;;
FR;SARENNES;357;19579999;19569999;;-520;;;;;
FR;SARENNES;357;19589999;19579999;;-670;;;;;
FR;SARENNES;357;19599999;19589999;;-1260;;;;;
FR;SARENNES;357;19609999;19599999;;120;;;;;
FR;SARENNES;357;19619999;19609999;;-390;;;;;
FR;SARENNES;357;19629999;19619999;;-910;;;;;
FR;SARENNES;357;19639999;19629999;;190;;;;;
FR;SARENNES;357;19649999;19639999;;-1830;;;;;
FR;SARENNES;357;19659999;19649999;;30;;;;;
FR;SARENNES;357;19669999;19659999;;420;;;;;
FR;SARENNES;357;19679999;19669999;;-410;;;;;
FR;SARENNES;357;19689999;19679999;;340;;;;;
FR;SARENNES;357;19699999;19689999;;-360;;;;;
FR;SARENNES;357;19709999;19699999;;-410;;;;;
FR;SARENNES;357;19710930;19701001;;-1100;;;;;
FR;SARENNES;357;19720912;19710930;;-370;;;;;
FR;SARENNES;357;19730904;19720912;;-870;;;;;
FR;SARENNES;357;19740917;19730904;;-1600;;;;;
FR;SARENNES;357;19750927;19740917;0.83;110;;;;;
FR;SARENNES;357;19769999;19759999;;-2070;;;;;
FR;SARENNES;357;19779999;19769999;;990;;;;;
FR;SARENNES;357;19789999;19779999;;550;;;;;
FR;SARENNES;357;19799999;19789999;;-110;;;;;
FR;SARENNES;357;19809999;19799999;;320;;;;;
FR;SARENNES;357;19819999;19809999;;40;;;;;
FR;SARENNES;357;19829999;19819999;;-100;;;;;
FR;SARENNES;357;19839999;19829999;;-70;;;;;
FR;SARENNES;357;19849999;19839999;;-40;;;;;
FR;SARENNES;357;19859999;19849999;;-1210;;;;;
FR;SARENNES;357;19869999;19859999;;-1790;;;;;
FR;SARENNES;357;19879999;19869999;;-920;;;;;
FR;SARENNES;357;19889999;19879999;;-690;;Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SARENNES;357;19899999;19889999;;-2590;;Reynaud L. (CNRS);CNRS: Centre national de la recherche scientifique;;
FR;SARENNES;357;19909999;19899999;0.5;-2140;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19910930;19900926;0.5;-1360;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19921001;19910930;0.5;-1310;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19930909;19921001;0.5;-1200;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19941003;19930909;0.5;-630;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19951018;19941003;0.5;760;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19961018;19950914;0.5;0;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19971002;19961018;0.5;-430;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19980924;19971002;0.5;-2340;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;19991006;19980924;0.5;-1060;;Valla F. (CEMAGREF-Niv);CEMAGREF-Niv: Cemagref-Nivology;;
FR;SARENNES;357;20001019;19991006;0.5;-1534;;Richard D. (CEMAGREF-Snow);CEMAGREF-Snow: CEMAGREF Smow avalanche engineering and torrent control, CEMAGREF;;
FR;SARENNES;357;20011005;20001019;;390;200;Richard D. (CEMAGREF-Snow);CEMAGREF-Snow: CEMAGREF Smow avalanche engineering and torrent control, CEMAGREF;;
FR;SARENNES;357;20021016;20011005;;-2320;200;Richard D. (CEMAGREF-Snow);CEMAGREF-Snow: CEMAGREF Smow avalanche engineering and torrent control, CEMAGREF;;
FR;SARENNES;357;20030929;20021016;;-3140;200;Richard D. (CEMAGREF-Snow);CEMAGREF-Snow: CEMAGREF Smow avalanche engineering and torrent control, CEMAGREF;;
FR;SARENNES;357;20041011;20030929;;-2820;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20051024;20041011;;-3260;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20061031;20051024;;-2380;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20071022;20061031;;-2520;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20081026;20071022;;-2340;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20091019;20081026;;-3900;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20101023;20091019;;-1530;200;Thibert E. (CEMAGREF), Richard D. (CEMAGREF);CEMAGREF: Snow Division - ETNA, Ministry of Agriculture;;
FR;SARENNES;357;20111008;20101023;;-4153;200;Thibert E. (ETNA), Richard D. (ETNA);ETNA: Érosion Torrentielle, Neige et Avalanches, Institut national de recherche en sciences et technologies pour l’environnement et l’agriculture (IRSTEA);;
FR;SARENNES;357;20121025;20111008;;-2690;200;Thibert E. (IRSTEA);IRSTEA: Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;;
FR;SARENNES;357;20131018;20121025;;-1370;200;Thibert E. (IRSTEA);IRSTEA: Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;;
FR;SARENNES;357;20141104;20131018;;-1910;200;Thibert E. (IRSTEA);IRSTEA: Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;;
FR;SARENNES;357;20151012;20141104;0.102;-3420;60;Emmanuel THIBERT;ETNA research unit, Irstea, 2 rue de la papeterie, BP76, 38402 Saint Martin d'Hères, France;;no accumulation area
FR;SARENNES;357;20169999;20159999;;-1510;;;;;preliminary value.
FR;TRE LA TETE;1314;20140930;20139999;0.804375;-303;;Moreau L. (GLACIOLAB);GLACIOLAB: GLACIOLAB;;
GE;TBILISA;724;19689999;19679999;;310;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19699999;19689999;;-353;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19709999;19699999;;-464;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19719999;19709999;3.75;-2;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19729999;19719999;;-488;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19739999;19729999;;115;;;;;
GE;TBILISA;724;19749999;19739999;;-127;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19759999;19749999;;-932;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19769999;19759999;;-186;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19779999;19769999;;-284;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19789999;19779999;;-137;;;;;
GE;TBILISA;724;19799999;19789999;;-137;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GE;TBILISA;724;19809999;19799999;;-281;;;;;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;AMITSULOQ ICE CAP;232;19820831;19810901;198;25;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19830831;19820901;198;449;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19840831;19830901;198;262;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19850831;19840901;198;-480;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19860831;19850901;198;-55;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19870831;19860901;198;-212;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19880831;19870901;198;75;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19890831;19880901;198;-297;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;AMITSULOQ ICE CAP;232;19900831;19890901;198;-378;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey) and ASIAQ (then Greenland Technical Organization);"Ahlstrøm et al. (2007); Glacier Mass Balance Changes and Meltwater Discharge (selected papers from sessions at the IAHS Assembly in Foz do Iguaçu, Brazil, 2005), IAHS Press: Wallingford,107-115. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;CHRISTIAN ERICHSEN ICE CAP;3942;19499999;19489999;;-48;;;;"Data from Cogley (2008, updated 2013) based on: Fristrup (1952); Geographical Review, 42, 87-97 p.";
GL;FREYA;3350;20080823;20070811;5.3042;-517;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;FREYA;3350;20090924;20080823;5.3042;-475;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;FREYA;3350;20100821;20090824;5.3042;-812;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;FREYA;3350;20110823;20100821;5.3042;-935;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;FREYA;3350;20120814;20110823;5.3042;-197;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;FREYA;3350;20130814;20120814;5.3042;-1394;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;FREYA;3350;20140818;20130814;5.3042;394;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;Hynek et al. (2013, 2014): Mass balance monitoring on Freya Glacier. In: Jensen et al. (eds.): Zackenberg Ecological Research Operations, Annual Reports. Aarhus University, DCE – Danish Centre for Environment and Energy.;
GL;GLACIER 33;4245;19840904;19830907;0.8;42;280;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey);"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;GLACIER 33;4245;19850902;19840904;0.8;-1283;360;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey);"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;GLACIER 33;4245;19860409;19850902;0.8;-240;430;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey);"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;GLACIER 33;4245;19870824;19860409;0.8;-290;360;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey);"Braithwaite, R. (1989); The Geological Survey of Greenland, 1989, 89, 49. In: Machguth et al. (2016), J. Glaciol.";Data compiled by H. Machguth (GEUS & UZH).
GL;HARE;3965;19950817;19940725;125;10;150;;Geological Survey of Denmark and Greenland (then Greenlandic Geological Survey);"Olesen, O. B.; Reeh, N. & Braithwaite, R. B. (1995); Mass balance and related topics of the Greenland ice sheet; Report of the 5th workshop, 1995, 95, 89-96";Data compiled by H. Machguth (GEUS & UZH).
GL;MITTIVAKKAT;1629;19969999;19959999;17.6;10;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;19979999;19969999;17.6;-400;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;19989999;19979999;17.6;-1170;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;19999999;19989999;17.6;-770;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20009999;19999999;17.6;-830;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20019999;20009999;17.6;-960;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20029999;20019999;17.6;-500;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20039999;20029999;17.6;340;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20049999;20039999;17.6;-1070;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20059999;20049999;17.6;-1820;;Niels Tvis Knudsen;;Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120.;Point data from: Machguth et al. (2016), J. Glaciol.
GL;MITTIVAKKAT;1629;20069999;20059999;17.6;-580;;Knudsen N. (DESA), Hasholt B. (DGGC), Mernild S. (CPM-LA);"CPM-LA: Climate, Ocean and Sea Ice Modeling Group
Computational Physics and Methods, Los Alamos National Laboratory, DESA: Department of Earth Science, Aarhus University, DGGC: Department of Geography and Geology, University of Copenhagen";Data source: Knudsen and Hasholt (2008): Mass balance observations at Mittivakkat Glacier, Ammassalik Island, Southeast Greenland 1995-2006, Geogr. Tidsskrift, 108(1), 111-120. Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20079999;20069999;;-1580;;Knudsen N. (DESA), Hasholt B. (DGGC), Mernild S. (CPM-LA);"CPM-LA: Climate, Ocean and Sea Ice Modeling Group
Computational Physics and Methods, Los Alamos National Laboratory, DESA: Department of Earth Science, Aarhus University, DGGC: Department of Geography and Geology, University of Copenhagen";Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20089999;20079999;17.6;-520;;Knudsen N. (DESA), Hasholt B. (DGGC), Mernild S. (CPM-LA);"CPM-LA: Climate, Ocean and Sea Ice Modeling Group
Computational Physics and Methods, Los Alamos National Laboratory, DESA: Department of Earth Science, Aarhus University, DGGC: Department of Geography and Geology, University of Copenhagen";Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20099999;20089999;17.6;-1010;;Knudsen N. (DESA), Hasholt B. (DGGC), Mernild S. (CPM-LA);"CPM-LA: Climate, Ocean and Sea Ice Modeling Group
Computational Physics and Methods, Los Alamos National Laboratory, DESA: Department of Earth Science, Aarhus University, DGGC: Department of Geography and Geology, University of Copenhagen";Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20109999;20099999;17.6;-2160;;Knudsen N. (DESA), Mernild S. (CECS);CECS: Glaciology Laboratory, Centro de Estudios Científicos, DESA: Department of Earth Science, Aarhus University;Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20119999;20109999;17.6;-2450;;Knudsen N. (DESA), Mernild S. (CECS);CECS: Glaciology Laboratory, Centro de Estudios Científicos, DESA: Department of Earth Science, Aarhus University;Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20120899;20119999;17.6;-1630;;Knudsen N. (DESA), Mernild S. (CECS), Hanna E. (SU/DG), Bjoerk A. (UC/NHM), Hasholt B. (DESA);CECS: Glaciology Laboratory, Centro de Estudios Científicos, DESA: Department of Earth Science, Aarhus University, SU/DG: Department of Geography, University of Sheffield, UC/NHM: Natural History Museum of Denmark, University of Copenhagen;Point data from: Machguth et al. (2016), J. Glaciol.;ELA > max elevation.
GL;MITTIVAKKAT;1629;20139999;20129999;15.94;-700;;Knudsen N. (DESA), Mernild S. (CECS), Markussen T. (GEUS Geology), Andersen M. (GEUS Geology);CECS: Glaciology Laboratory, Centro de Estudios Científicos, DESA: Department of Earth Science, Aarhus University, GEUS Geology: Department of Quaternary Geology, The Geological Survey of Denmark and Greenland;Point data from: Machguth et al. (2016), J. Glaciol.;
GL;MITTIVAKKAT;1629;20149999;20139999;15.9;-1200;;N. T. Knudsen, S. H. Mernild, T. Markussen and M.L. Andersen;;;
GL;MITTIVAKKAT;1629;20159999;20149999;;200;;N. T. Knudsen, S. H. Mernild;;;
GL;NARSSAQ BRAE;233;19810918;19800901;1.43;-360;;;;Point data from: Clement, P., Glaciologi på Narssaq Bræ, Massebalance 1981 og 1982, Tech. Rep. 82/5, GGU, Copenhagen, 1982a. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
GL;NARSSAQ BRAE;233;19820828;19810918;1.43;-320;;;;Point data from: Clement, P., Glaciologi på Narssaq Bræ, Massebalance 1981 og 1982, Tech. Rep. 82/5, GGU, Copenhagen, 1982a. In: Machguth et al. (2016), J. Glaciol.;Data from Dyurgerov, M.(2002): [5] For detailed reference information consult Dyurgerov's Appendix 1!
