"PU","NAME","WGMS_ID","SURVEY_DATE","REFERENCE_DATE","AREA","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"CL","TORO 1",3980,20069999.0000000,20059999.0000000,,-280,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 1",3980,20079999.0000000,20069999.0000000,,-1150,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 1",3980,20089999.0000000,20079999.0000000,,-1550,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 1",3980,20099999.0000000,20089999.0000000,,-1300,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 2",3981,20049999.0000000,20039999.0000000,,-1650,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 2",3981,20059999.0000000,20049999.0000000,,-1000,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 2",3981,20069999.0000000,20059999.0000000,,-530,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 2",3981,20079999.0000000,20069999.0000000,,-2050,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 2",3981,20089999.0000000,20079999.0000000,,-850,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CL","TORO 2",3981,20099999.0000000,20089999.0000000,,-500,,,,"Data from Cogley (2008, updated 2013) based on: Rabatel et al. (2008); TC, 5(4), 1029-1041 p.",
"CN","24K",3989,20089999.0000000,20079999.0000000,,-1219,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science B., 53(16). Yao et al. (2010); Chinese Science B., 55(20). Yang et al. (2010); Chinese Science B., 55(20). Yao et al. (2012); Nature CC, 2.",
"CN","CHONGCE ICE CAP",3956,19879999.0000000,19869999.0000000,,-14,,,,"Data from Cogley (2008, updated 2013) based on: Ageta et al. (1989); Bulletin of Glacier Research, 7, 37-43 p.",
"CN","GURENHEKOU",3978,20069999.0000000,20059999.0000000,,-319,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","GURENHEKOU",3978,20079999.0000000,20069999.0000000,,-196,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","GURENHEKOU",3978,20089999.0000000,20079999.0000000,,497,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","GURENHEKOU",3978,20099999.0000000,20089999.0000000,,-839,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","GURENHEKOU",3978,20109999.0000000,20099999.0000000,,-703,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","HAILUOGOU",849,19899999.0000000,19889999.0000000,,-81,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1998); Journal of Glaciology and Geocryology, 20(4), 408-412 p.",
"CN","HAILUOGOU",849,19909999.0000000,19899999.0000000,,-115,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1998); Journal of Glaciology and Geocryology, 20(4), 408-412 p.",
"CN","HAILUOGOU",849,19919999.0000000,19909999.0000000,,-155,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1998); Journal of Glaciology and Geocryology, 20(4), 408-412 p.",
"CN","HAILUOGOU",849,19929999.0000000,19919999.0000000,,-145,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1998); Journal of Glaciology and Geocryology, 20(4), 408-412 p.",
"CN","HAILUOGOU",849,19939999.0000000,19929999.0000000,,-659,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1998); Journal of Glaciology and Geocryology, 20(4), 408-412 p.",
"CN","KANGWURE",3694,19929999.0000000,19919999.0000000,,-250,,,,"Data from Cogley (2008, updated 2013) based on: Liu et al. (1996); Bulletin of Glacier Research, 14, 37-43 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [dubious] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","KANGWURE",3694,19939999.0000000,19929999.0000000,,-640,,,,"Data from Cogley (2008, updated 2013) based on: Liu et al. (1996); Bulletin of Glacier Research, 14, 37-43 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [dubious] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","KANGWURE",3694,20099999.0000000,20089999.0000000,,-1092,,,,"Data from Cogley (2008, updated 2013) based on: Liu et al. (1996); Bulletin of Glacier Research, 14, 37-43 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [dubious] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","KANGWURE",3694,20109999.0000000,20099999.0000000,,-300,,,,"Data from Cogley (2008, updated 2013) based on: Liu et al. (1996); Bulletin of Glacier Research, 14, 37-43 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [dubious] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","KOXKAR",3995,20049999.0000000,20039999.0000000,,-494,,,,"Data from Cogley (2008, updated 2013) based on: Pieczonka et al. (2013); Remote Sensing of Environment, 130, 233-244 p.",
"CN","KOXKAR",3995,20059999.0000000,20049999.0000000,,-384,,,,"Data from Cogley (2008, updated 2013) based on: Pieczonka et al. (2013); Remote Sensing of Environment, 130, 233-244 p.",
"CN","LAOHUGOU",855,19760828.0000000,19750831.0000000,21.4500000,331,,,," PSFG (1985): FoG 1975-1980 (Vol. IV).",
"CN","MEIKUANG",3955,19899999.0000000,19889999.0000000,,274,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19909999.0000000,19899999.0000000,,-90,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19919999.0000000,19909999.0000000,,-300,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19929999.0000000,19919999.0000000,,120,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19939999.0000000,19929999.0000000,,100,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19949999.0000000,19939999.0000000,,-400,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19959999.0000000,19949999.0000000,,-456,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19979999.0000000,19969999.0000000,,10,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19989999.0000000,19979999.0000000,,-420,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,19999999.0000000,19989999.0000000,,-210,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,20009999.0000000,19999999.0000000,,-150,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MEIKUANG",3955,20019999.0000000,20009999.0000000,,-130,,,,"Data from Cogley (2008, updated 2013) based on: Pu et al. (1994); Bulletin of Glacier Research, 12, 105-107 p. Dyurgerov (2002): Glacier mass balance and regime. Yan et al. (2004); Science in China, Series D, 47(12), 1065-1075 p.",
"CN","MUZTAG ATA (GLACIER NO. 15)",3992,20069999.0000000,20059999.0000000,,-237,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","MUZTAG ATA (GLACIER NO. 15)",3992,20079999.0000000,20069999.0000000,,956,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","MUZTAG ATA (GLACIER NO. 15)",3992,20089999.0000000,20079999.0000000,,79,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","MUZTAG ATA (GLACIER NO. 15)",3992,20099999.0000000,20089999.0000000,,110,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Multi-annual observation (220 mm w.e.) evenly distributed to corresponding years."
"CN","MUZTAG ATA (GLACIER NO. 15)",3992,20109999.0000000,20099999.0000000,,110,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Multi-annual observation (220 mm w.e.) evenly distributed to corresponding years."
"CN","NAIMONA NYI",3991,20069999.0000000,20059999.0000000,,-329,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Multi-annual observation (-658 mm w.e.) evenly distributed to corresponding years. Balance series categorized as [fair] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","NAIMONA NYI",3991,20079999.0000000,20069999.0000000,,-329,,,," Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Multi-annual observation (-658 mm w.e.) evenly distributed to corresponding years. Balance series categorized as [fair] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","NAIMONA NYI",3991,20089999.0000000,20079999.0000000,,-718,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [fair] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","NAIMONA NYI",3991,20099999.0000000,20089999.0000000,,-472,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [fair] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","NAIMONA NYI",3991,20109999.0000000,20099999.0000000,,-276,,,,"Data from Cogley (2008, updated 2013) based on: Yao et al. (2012); Nature Climate Change, 2, 663-667 p.","Balance series categorized as [fair] by Azam et al. 2018, J. Glaciol., 64 (243), 61-74, doi: 10.1017/jog.2017.86."
"CN","NINGCHAN GLACIER NO.1",10407,20110831.0000000,20100901.0000000,0.3900000,-1150,,"BO CAO, BAOTIAN PAN, WEIJIN GUAN, JIE WANG, ZHENLING WEN","Key Laboratory of Western China’s Environmental Systems (Ministry of Education), College of Earth and Environmental, Sciences, Lanzhou University, Lanzhou 730000, China, Correspondence: Bo Cao <caobo@lzu.edu.cn>.","Cao et al. (2017), JoG, 63 (242), p. 1025–1033. doi: doi: 10.1017/jog.2017.70.",
"CN","NINGCHAN GLACIER NO.1",10407,20120831.0000000,20110901.0000000,0.3900000,-980,,"BO CAO, BAOTIAN PAN, WEIJIN GUAN, JIE WANG, ZHENLING WEN","Key Laboratory of Western China’s Environmental Systems (Ministry of Education), College of Earth and Environmental, Sciences, Lanzhou University, Lanzhou 730000, China, Correspondence: Bo Cao <caobo@lzu.edu.cn>.","Cao et al. (2017), JoG, 63 (242), p. 1025–1033. doi: doi: 10.1017/jog.2017.70.",
"CN","NINGCHAN GLACIER NO.1",10407,20130831.0000000,20120901.0000000,0.3900000,-1480,,"BO CAO, BAOTIAN PAN, WEIJIN GUAN, JIE WANG, ZHENLING WEN","Key Laboratory of Western China’s Environmental Systems (Ministry of Education), College of Earth and Environmental, Sciences, Lanzhou University, Lanzhou 730000, China, Correspondence: Bo Cao <caobo@lzu.edu.cn>.","Cao et al. (2017), JoG, 63 (242), p. 1025–1033. doi: doi: 10.1017/jog.2017.70.",
"CN","NINGCHAN GLACIER NO.1",10407,20140831.0000000,20130901.0000000,0.3900000,-720,,"BO CAO, BAOTIAN PAN, WEIJIN GUAN, JIE WANG, ZHENLING WEN","Key Laboratory of Western China’s Environmental Systems (Ministry of Education), College of Earth and Environmental, Sciences, Lanzhou University, Lanzhou 730000, China, Correspondence: Bo Cao <caobo@lzu.edu.cn>.","Cao et al. (2017), JoG, 63 (242), p. 1025–1033. doi: doi: 10.1017/jog.2017.70.",
"CN","NINGCHAN GLACIER NO.1",10407,20150831.0000000,20140901.0000000,0.3900000,-150,,"BO CAO, BAOTIAN PAN, WEIJIN GUAN, JIE WANG, ZHENLING WEN","Key Laboratory of Western China’s Environmental Systems (Ministry of Education), College of Earth and Environmental, Sciences, Lanzhou University, Lanzhou 730000, China, Correspondence: Bo Cao <caobo@lzu.edu.cn>.","Cao et al. (2017), JoG, 63 (242), p. 1025–1033. doi: doi: 10.1017/jog.2017.70.",
"CN","PARLUNG NO. 390",6846,20079999.0000000,20069999.0000000,,-170,,,,"Yao et al. 2012: Different glacier status with atmospheric circulations in Tibetian Plateau and surroundings. Nature Climate Change. Doi: 10.1038/NCLIMATE1580",
"CN","PARLUNG NO. 390",6846,20089999.0000000,20079999.0000000,,-1250,,,,"Yao et al. 2012: Different glacier status with atmospheric circulations in Tibetian Plateau and surroundings. Nature Climate Change. Doi: 10.1038/NCLIMATE1580",
"CN","PARLUNG NO. 390",6846,20099999.0000000,20089999.0000000,,-1673,,,,"Yao et al. 2012: Different glacier status with atmospheric circulations in Tibetian Plateau and surroundings. Nature Climate Change. Doi: 10.1038/NCLIMATE1580",
"CN","PARLUNG NO. 390",6846,20109999.0000000,20099999.0000000,,-982,,,,"Yao et al. 2012: Different glacier status with atmospheric circulations in Tibetian Plateau and surroundings. Nature Climate Change. Doi: 10.1038/NCLIMATE1580",
"CN","PARLUNG NO. 94",3987,20061004.0000000,20060619.0000000,2.3558684,-938,,"Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences",,
"CN","PARLUNG NO. 94",3987,20070830.0000000,20061004.0000000,2.3558714,-82,,"Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences",,
"CN","PARLUNG NO. 94",3987,20080831.0000000,20070830.0000000,2.3557090,-1004,,"Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences",,
"CN","PARLUNG NO. 94",3987,20090829.0000000,20080831.0000000,2.3558774,-1930,,"Li S. (CAS/ITPR), Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences",,
"CN","PARLUNG NO. 94",3987,20100901.0000000,20090829.0000000,2.3558700,-647,,"Li S. (CAS/ITPR), Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences",,
"CN","PARLUNG NO. 94",3987,20110902.0000000,20100901.0000000,2.3549137,155,,"Li S. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences",,
"CN","PARLUNG NO. 94",3987,20121128.0000000,20120803.0000000,2.3558696,-1478,,"Li S. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences","WGMS (2015): GGCB No. 1 (2012-2013).",
"CN","PARLUNG NO. 94",3987,20131005.0000000,20121128.0000000,2.3558709,-1049,,"Li S. (CAS/ITPR), Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences","WGMS (2015): GGCB No. 1 (2012-2013).",
"CN","PARLUNG NO. 94",3987,20141002.0000000,20131005.0000000,2.3573827,-1116,,"Li S. (CAS/ITPR), Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences","WGMS (2017): GGCB No. 2 (2014-2015).",
"CN","PARLUNG NO. 94",3987,20150929.0000000,20141002.0000000,2.3573827,-653,,"Li S. (CAS/ITPR), Yang W. (CAS/ITPR)","CAS/ITPR: Institute of Tibetan Plateau Research, Chinese Academy of Sciences","WGMS (2017): GGCB No. 2 (2014-2015).",
"CN","PARLUNG NO. 94",3987,20160926.0000000,20150929.0000000,2.3560000,-1086,,"Shenghai Li, Wei Yang","Institute of Tibetan Plateau Research, CAS",,
"CN","PARLUNG NO. 94",3987,20171006.0000000,20160926.0000000,2.3558715,-959,10.00000,"Shenghai Li, Wei Yang","Institute of Tibetan Plateau Research, CAS",,
"CN","PARLUNG ZANGBO: NO. 04",3984,20069999.0000000,20059999.0000000,,-730,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p.",
"CN","PARLUNG ZANGBO: NO. 04",3984,20079999.0000000,20069999.0000000,,-10,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p.",
"CN","PARLUNG ZANGBO: NO. 10",3985,20069999.0000000,20059999.0000000,,-675,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 10",3985,20079999.0000000,20069999.0000000,,-283,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 10",3985,20089999.0000000,20079999.0000000,,-593,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 10",3985,20099999.0000000,20089999.0000000,,-1575,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 12",3986,20069999.0000000,20059999.0000000,,-1449,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 12",3986,20079999.0000000,20069999.0000000,,-1112,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 12",3986,20089999.0000000,20079999.0000000,,-1410,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 12",3986,20099999.0000000,20089999.0000000,,-2476,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","PARLUNG ZANGBO: NO. 12",3986,20109999.0000000,20099999.0000000,,-2046,,,,"Data from Cogley (2008, updated 2013) based on: Yang et al. (2008); Chinese Science Bulletin, 53(16), 2547-2551 p. Yao et al. (2010); Chinese Science Bulletin, 55(20), 2072-2078 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,19759999.0000000,19749999.0000000,3.0400000,35,,,,"Data from Dyurgerov, M. (2002): [4, 5, 108] For detailed references consult Dyurgerov's Appendix 1!",
"CN","QIYI",856,19760906.0000000,19750831.0000000,3.0400000,384,,,,"Data from Dyurgerov, M. (2002): [4, 5, 108] For detailed references consult Dyurgerov's Appendix 1!",
"CN","QIYI",856,19770904.0000000,19760905.0000000,3.0400000,351,,,,"Data from Dyurgerov, M. (2002): [4, 5, 108] For detailed references consult Dyurgerov's Appendix 1!",
"CN","QIYI",856,19840831.0000000,19830901.0000000,2.9800000,226,,,,"Data from Dyurgerov, M. (2002): [4, 5, 108] For detailed references consult Dyurgerov's Appendix 1!",
"CN","QIYI",856,19850831.0000000,19840901.0000000,2.9800000,-31,,,,"Data from Dyurgerov, M. (2002): [4, 5, 108] For detailed references consult Dyurgerov's Appendix 1!",
"CN","QIYI",856,19869999.0000000,19859999.0000000,,-165,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,19879999.0000000,19869999.0000000,,38,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,19889999.0000000,19879999.0000000,,-49,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20029999.0000000,20019999.0000000,,-810,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20039999.0000000,20029999.0000000,,-361,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20069999.0000000,20059999.0000000,,-955,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20079999.0000000,20069999.0000000,,-513,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20089999.0000000,20079999.0000000,,-105,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20099999.0000000,20089999.0000000,,-74,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","QIYI",856,20109999.0000000,20099999.0000000,,-648,,,,"Data from Cogley (2008, updated 2013) based on: Xie et al. (1987); Int Ass Hydr Sci Pub,168,379-388 p. Xiao et al (2007); Ann Glaciol, 46, 382-390 p. Yao et al. (2012); Nature Climate Change, 2, 663-667 p.",
"CN","SHUIGUANHE NO.4",857,19639999.0000000,19629999.0000000,1.4000000,-53,,,,"Data from Dyurgerov, M. (2002): [4] For detailed references consult Dyurgerov's Appendix 1!",
"CN","SHUIGUANHE NO.4",857,19760830.0000000,19750905.0000000,1.3600000,276,,,,"Data from Dyurgerov, M. (2002): [4] For detailed references consult Dyurgerov's Appendix 1!",
"CN","SHUIGUANHE NO.4",857,19770830.0000000,19760905.0000000,1.3600000,74,,,,"Data from Dyurgerov, M. (2002): [4] For detailed references consult Dyurgerov's Appendix 1!",
"CN","URUMQI GLACIER NO. 1",853,19599999.0000000,19589999.0000000,,87,,,,"Data from Dyurgerov, M.(2002): [106, 43, 69, 75, 75a, 106, 110] For detailed reference information consult Dyurgerov's Appendix 1!",
"CN","URUMQI GLACIER NO. 1",853,19609999.0000000,19599999.0000000,,-188,,,,"Data from Dyurgerov, M.(2002): [106, 43, 69, 75, 75a, 106, 110] For detailed reference information consult Dyurgerov's Appendix 1!",
"CN","URUMQI GLACIER NO. 1",853,19619999.0000000,19609999.0000000,,-33,,,,"Data from Dyurgerov, M.(2002): [106, 43, 69, 75, 75a, 106, 110] For detailed reference information consult Dyurgerov's Appendix 1!",
"CN","URUMQI GLACIER NO. 1",853,19629999.0000000,19619999.0000000,,-167,,,,"Data from Dyurgerov, M.(2002): [106, 43, 69, 75, 75a, 106, 110] For detailed reference information consult Dyurgerov's Appendix 1!",
